title_id,title,genre,authors,weekdays,length,subscriber,rating,views,likes,status,daily_pass,synopsis
5437,Mr. Baek,Action,"Haetae, Punch Kick, SGT",MONDAY,7,204094,9.45,4200000,479975,ONGOING,True,"Two twin brothers. Two opposite lives. 
In a world where loyalties are tested, alliances crumble, and moral ambiguities plague every decision, an elite HID agent discards his identity, becoming his twin brother--the boss of a major syndicate in Seoul.
Gear up and step into the boots of Agent Baek and explore the twists in his gripping tale of blood and vengeance."
5397,Magic School Girl: Spare No Villains,Fantasy,wong-wong-i,MONDAY,93,63887,9.24,1200000,152371,ONGOING,False,"Garin, an ordinary high-school girl, is given magical powers that can help fight all kinds of “villains” around her. The catch? The magic transformation is nothing short of mortifying to the teenager. But do not judge a book by its cover! With the power vested in her thanks to a peculiar god’s random blessing, Garin and her gang free humanity from the evil plot to villainize the world–and hopefully boost her grades along the way."
5043,Knife in Her Heart,Drama,ori,MONDAY,16,153915,9.25,4500000,659789,ONGOING,True,"Sarang was never supposed to survive her incurable disease. In the callous and sadistic world that loves to take pity, she is adored and yet despised by everyone. She is tired of all the attention and wants nothing to do with anyone -- at least not until she meets Eunjo. Could the two girls who seem so different become friends? Can they right the wrong committed by their parents and finally find peace?"
5046,The Producer's Second Life,Drama,"Wangsibri, Yeoloun",MONDAY,14,89291,9.12,5300000,670825,ONGOING,True,"If you had the chance to start your career over again, what would you do differently? Junsu faces this question when he suddenly goes back in time to his first day at work as a rookie producer. After ten years of getting his ideas stolen by a scummy senior producer, Junsu gets a chance to change his professional fate. And better yet, he has all the skills and memories of the Junsu of ten years later. Will he be able to avoid his previous mishaps and make his dreams come true?"
4322,1 Second,Action,"sini, kwang woon",MONDAY,24,120046,9.63,7200000,1000000,HIATUS,True,Every second counts when you're a first responder. But what if you could see a glimpse into the future? Hosu is a firefighter with the supernatural ability to do just that. There’s just one catch. It only works when he feels extreme stress under pressure. Will knowing what will happen ahead of time help Hosu extinguish fires before they completely destroy homes and lives? And will he learn to wield his ability when he needs it most?
5721,Dead Queen,Thriller,kim kyusam,MONDAY,17,32078,9.12,1800000,255122,ONGOING,True,"Gigantic wasps appear on school grounds and start devouring everyone. Hanhui, Jongbin, Juhyeon, Ayeong, and Minji, run for their lives and safely hide inside food storage. Outside, however, all others turn into hybrids, one by one.

Soon, a group of mysterious soldiers shows up and leaves them with syringes and weapons but no information. Now they realize that no help is coming and that there's something bigger behind this bug apocalypse.

Will Hanhui and her friends also turn into hybrids? Who are those soldiers? Against all odds, they must fight for their survival."
5191,My Lovely Bodyguard,Romance,"Daisy, Nata",MONDAY,7,75980,6.58,1900000,150875,ONGOING,True,"During her flight back to Seoul, Sarah, a French-Korean teenage girl, saves K-Pop star Jaemin from a violent attack by an overzealous fan. At that moment, she couldn’t have imagined that her intervention would uncover deep family secrets…"
5970,The Primal Hunter,Action,"UnoDay Studio, Zogarth, Kumacx, Hoodie Song, AETHON, WmW",MONDAY,60,205540,8.58,9100000,695702,HIATUS,False,"Jake, a seemingly average office worker, unexpectedly finds himself thrust into a fantasy world teeming with dangers and opportunities. Rather than succumbing to fear, Jake thrives in this unfamiliar realm. As he navigates the expansive multiverse, his power grows and he transforms—evolving from a mundane office worker into a true apex hunter."
3415,Ingrid the Plague Doctor,Slice of life,Harry Amoros,"MON,",300,144881,9.48,22800000,2500000,HIATUS,False,"Ingrid didn't want to be this town's doctor. She doesn't even have a license! But now she's here, she's stuck, and she's going to make it work."
2873,All Haven Academy,Drama,Akiocha,MONDAY,52,144798,9.31,4200000,541269,HIATUS,False,"Ava’s just trying to live an easy life watching videos of her favourite kpop boy group, BTX. But the plot has bigger plans for her, no matter how much she struggles against it. Now Ava’s surrounded by rich kids, fighting for the top spot at All Haven Academy, wondering “how did I get here?”"
5227,Lord of Goblins,Fantasy,"Moonquill, Michiel Werbrouck & Hadi Bendakji, Robyn Paterson, Jimmy Shi, Light Comics",MONDAY,81,227029,9.25,9200000,1000000,HIATUS,False,"Corruption. Greed. War. Lev is no stranger to the evils of the world, as he has spent his entire life fighting the predatory system that ensnared the world's population and turned them into puppets for the leaders of humanity. But when he is assassinated, he finds himself in a new world — with different yet familiar evils. It's a similar road he must traverse, but this time he can do so with a lifetime of experience behind him."
3272,Fictional Skin,Drama,Kris Nguyen,MONDAY,67,212554,9.73,7600000,1000000,HIATUS,False,"Finn just wants to draw his comics in peace. Not everybody needs to know he’s a closeted nerd. But when his cousin, Vivi, claims that a video game character look-alike walked into her classroom, Finn's comics and personal life begin to take a strange turn."
3758,Time and Time Again,Supernatural,Deo I.,MONDAY,80,123557,9.64,5900000,922356,HIATUS,False,"Every full moon, the rambunctious werewolf Steve is forced to time travel. To his dismay, circumstances require that vampire agent Adam keeps Steve from ""destroying the entire universe"" or whatever. Adam is putting his job and his life on the line for Steve, but despite their best efforts the two find themselves in mortal danger from Steve's uncontrollable abilities and from the unfathomable red tape of Adam's work, time and time again."
1468,SubZero,Romance,Junepurrr,MONDAY,219,3100000,9.75,401100000,27300000,HIATUS,False,"What would you sacrifice to save your family?  How far would you go to protect your people? For Clove, the last princess of a near-extinct Dragon clan, the answer is the unthinkable:  MARRY your greatest sworn enemy in an effort to bring peace to your land."
2806,Blood Reverie,Romance,lifelight,MONDAY,105,553197,9.07,30100000,2900000,HIATUS,False,"Cassia works a Dead-End job, lives in a cramped apartment, and can't remember her own last name. Good thing she has a sexy vampire boyfriend who lives in her dreams- if only he were real, then maybe life wouldn't suck so bad."
6207,"Ari, San, and the Reaper",Action,RBKjin,MONDAY,34,33583,9.24,338818,50762,HIATUS,False,"When executioner and champion of the people, Master Yu, goes missing, Ari, San, and Reaper set out to find him, each for different reasons. San, the dokebi and Master Yu's biggest fanboy, looks to him for guidance. Ari, a mysterious child that can't speak, seeks revenge. And Reaper is on a mission to collect the Master's soul before it expires and they all face greater consequences."
2718,21st Century Knights,Fantasy,Plastic Bottru,MONDAY,100,225791,9.41,8100000,1200000,HIATUS,False,"Not all knights wield armor and swords; some are capable of summoning ethereal weapons known as ""Animas"". And if you are strong enough, you might be able to join the legendary Knight's Order. As part of the Knight's Order, your duty is to protect and serve the people. Theresa, however, has her own goals, and that is to find the white-haired knight. She'll make any sacrifice to do so. But what will she do when her pursuit for a single silver thread unravels the entire fabric that hides a sinister truth about knights and the world that they live in?"
2025,WEBTOON Now,Informative,"Wyatt the Cat, LOZOLZ",MONDAY,280,587428,8.49,53100000,2400000,ONGOING,False,Get your WEBTOON news here!
3763,To Tame a Fire,Supernatural,hilluhri,MONDAY,102,407195,9.62,21000000,2300000,HIATUS,False,"Being the daughter of two war criminals, Ray has grown up ostracized and hated by many. After a chance encounter with an infamous commander, she is suddenly driven into multiple situations that put her morals to the test—all the while the phantoms of her parents’ legacy constantly looms over her."
